,Page total likes,Type,Category,Post Month,Post Weekday,Post Hour,Paid,Lifetime Post Total Reach,Lifetime Post Total Impressions,Lifetime Engaged Users,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime People who have liked your Page and engaged with your post,comment,like,share,Total Interactions
3076,104070,Photo,1,3,3,10,0.0,1874,2474,25,25,1448,6956,4418,572,3,176.0,29.0,208
3077,104070,Photo,1,3,3,10,0.0,1874,2474,25,25,2567,1107833,48368,1513,7,227.0,15.0,249
3078,104070,Photo,1,3,3,10,0.0,1874,2474,25,25,31,1483,1062,15,0,0.0,0.0,0
3079,104070,Status,1,3,3,15,0.0,9120,14759,951,937,1290,13246,8004,924,3,25.0,6.0,34
3080,102112,Photo,1,3,3,10,0.0,4122,7073,466,455,609,5827,3302,361,1,27.0,11.0,39
3081,102112,Photo,1,3,3,10,0.0,4122,7073,466,455,727,6630,3892,403,0,39.0,14.0,53
3082,102112,Photo,1,3,3,10,0.0,4122,7073,466,455,934,5914,3198,402,0,61.0,13.0,74
3083,102112,Photo,1,3,3,10,0.0,4122,7073,466,455,653,5079,2644,357,0,32.0,7.0,39
3084,102112,Photo,1,3,3,10,0.0,4122,7073,466,455,834,567,236,99,0,2.0,0.0,2
3085,102112,Photo,1,3,3,10,0.0,4122,7073,466,455,4550,4650,2800,344,8,109.0,3.0,120
3086,102112,Photo,1,3,3,10,0.0,4122,7073,466,455,8415,10987,5916,628,0,32.0,6.0,38
3087,102112,Photo,1,3,3,4,0.0,5080,8238,523,505,609,5827,3302,361,1,27.0,11.0,39
3088,102112,Photo,1,3,3,4,0.0,5080,8238,523,505,727,6630,3892,403,0,39.0,14.0,53
3089,102112,Photo,1,3,3,4,0.0,5080,8238,523,505,934,5914,3198,402,0,61.0,13.0,74
3090,102112,Photo,1,3,3,4,0.0,5080,8238,523,505,653,5079,2644,357,0,32.0,7.0,39
3091,102112,Photo,1,3,3,4,0.0,5080,8238,523,505,834,567,236,99,0,2.0,0.0,2
3092,102112,Photo,1,3,3,4,0.0,5080,8238,523,505,4550,4650,2800,344,8,109.0,3.0,120
3093,102112,Photo,1,3,3,4,0.0,5080,8238,523,505,8415,10987,5916,628,0,32.0,6.0,38
3094,102112,Photo,1,3,2,12,0.0,4068,7333,538,513,609,5827,3302,361,1,27.0,11.0,39
3095,102112,Photo,1,3,2,12,0.0,4068,7333,538,513,727,6630,3892,403,0,39.0,14.0,53
3096,102112,Photo,1,3,2,12,0.0,4068,7333,538,513,934,5914,3198,402,0,61.0,13.0,74
3097,102112,Photo,1,3,2,12,0.0,4068,7333,538,513,653,5079,2644,357,0,32.0,7.0,39
3098,102112,Photo,1,3,2,12,0.0,4068,7333,538,513,834,567,236,99,0,2.0,0.0,2
3099,102112,Photo,1,3,2,12,0.0,4068,7333,538,513,4550,4650,2800,344,8,109.0,3.0,120
3100,102112,Photo,1,3,2,12,0.0,4068,7333,538,513,8415,10987,5916,628,0,32.0,6.0,38
3101,102112,Photo,1,3,2,3,0.0,3272,6079,463,446,609,5827,3302,361,1,27.0,11.0,39
3102,102112,Photo,1,3,2,3,0.0,3272,6079,463,446,727,6630,3892,403,0,39.0,14.0,53
3103,102112,Photo,1,3,2,3,0.0,3272,6079,463,446,934,5914,3198,402,0,61.0,13.0,74
3104,102112,Photo,1,3,2,3,0.0,3272,6079,463,446,653,5079,2644,357,0,32.0,7.0,39
3105,102112,Photo,1,3,2,3,0.0,3272,6079,463,446,834,567,236,99,0,2.0,0.0,2
3106,102112,Photo,1,3,2,3,0.0,3272,6079,463,446,4550,4650,2800,344,8,109.0,3.0,120
3107,102112,Photo,1,3,2,3,0.0,3272,6079,463,446,8415,10987,5916,628,0,32.0,6.0,38
3108,102112,Photo,1,3,1,19,0.0,238,570,143,142,609,5827,3302,361,1,27.0,11.0,39
3109,102112,Photo,1,3,1,19,0.0,238,570,143,142,727,6630,3892,403,0,39.0,14.0,53
3110,102112,Photo,1,3,1,19,0.0,238,570,143,142,934,5914,3198,402,0,61.0,13.0,74
3111,102112,Photo,1,3,1,19,0.0,238,570,143,142,653,5079,2644,357,0,32.0,7.0,39
3112,102112,Photo,1,3,1,19,0.0,238,570,143,142,834,567,236,99,0,2.0,0.0,2
3113,102112,Photo,1,3,1,19,0.0,238,570,143,142,4550,4650,2800,344,8,109.0,3.0,120
3114,102112,Photo,1,3,1,19,0.0,238,570,143,142,8415,10987,5916,628,0,32.0,6.0,38
3115,102112,Photo,1,3,1,18,0.0,3358,5900,541,507,609,5827,3302,361,1,27.0,11.0,39
3116,102112,Photo,1,3,1,18,0.0,3358,5900,541,507,727,6630,3892,403,0,39.0,14.0,53
3117,102112,Photo,1,3,1,18,0.0,3358,5900,541,507,934,5914,3198,402,0,61.0,13.0,74
3118,102112,Photo,1,3,1,18,0.0,3358,5900,541,507,653,5079,2644,357,0,32.0,7.0,39
3119,102112,Photo,1,3,1,18,0.0,3358,5900,541,507,834,567,236,99,0,2.0,0.0,2
3120,102112,Photo,1,3,1,18,0.0,3358,5900,541,507,4550,4650,2800,344,8,109.0,3.0,120
3121,102112,Photo,1,3,1,18,0.0,3358,5900,541,507,8415,10987,5916,628,0,32.0,6.0,38
3122,102112,Photo,1,3,1,18,0.0,6400,11941,735,726,609,5827,3302,361,1,27.0,11.0,39
3123,102112,Photo,1,3,1,18,0.0,6400,11941,735,726,727,6630,3892,403,0,39.0,14.0,53
3124,102112,Photo,1,3,1,18,0.0,6400,11941,735,726,934,5914,3198,402,0,61.0,13.0,74
3125,102112,Photo,1,3,1,18,0.0,6400,11941,735,726,653,5079,2644,357,0,32.0,7.0,39
3126,102112,Photo,1,3,1,18,0.0,6400,11941,735,726,834,567,236,99,0,2.0,0.0,2
3127,102112,Photo,1,3,1,18,0.0,6400,11941,735,726,4550,4650,2800,344,8,109.0,3.0,120
3128,102112,Photo,1,3,1,18,0.0,6400,11941,735,726,8415,10987,5916,628,0,32.0,6.0,38
3129,102112,Link,3,3,1,3,0.0,6876,10885,282,245,337,9403,5752,259,2,68.0,15.0,85
3130,100732,Photo,1,3,7,18,0.0,391,746,131,130,766,723,380,93,0,6.0,1.0,7
3131,100732,Photo,1,3,7,18,0.0,391,746,131,130,11064,18310,8848,1086,4,213.0,13.0,230
3132,100732,Photo,1,3,7,18,0.0,391,746,131,130,1690,9065,5132,393,0,2.0,0.0,2
3133,100732,Photo,1,3,7,18,0.0,391,746,131,130,1033,6932,3758,140,0,3.0,0.0,3
3134,100732,Photo,1,3,7,18,0.0,391,746,131,130,1420,7451,4088,200,0,4.0,0.0,4
3135,100732,Photo,1,3,7,18,0.0,391,746,131,130,889,721,450,114,0,4.0,1.0,5
3136,100732,Photo,1,3,7,18,0.0,391,746,131,130,8049,16634,8032,865,12,211.0,14.0,237
3137,100732,Photo,1,3,7,18,0.0,391,746,131,130,2895,9348,5388,361,1,15.0,1.0,17
3138,100732,Photo,1,3,7,18,0.0,391,746,131,130,3941,11519,6616,472,11,95.0,4.0,110
3139,100732,Photo,1,3,7,18,0.0,391,746,131,130,9614,13618,7984,705,16,127.0,0.0,143
3140,100732,Photo,1,3,7,18,0.0,391,746,131,130,2106,72846,13184,475,0,136.0,13.0,149
3141,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,766,723,380,93,0,6.0,1.0,7
3142,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,11064,18310,8848,1086,4,213.0,13.0,230
3143,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,1690,9065,5132,393,0,2.0,0.0,2
3144,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,1033,6932,3758,140,0,3.0,0.0,3
3145,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,1420,7451,4088,200,0,4.0,0.0,4
3146,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,889,721,450,114,0,4.0,1.0,5
3147,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,8049,16634,8032,865,12,211.0,14.0,237
3148,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,2895,9348,5388,361,1,15.0,1.0,17
3149,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,3941,11519,6616,472,11,95.0,4.0,110
3150,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,9614,13618,7984,705,16,127.0,0.0,143
3151,100732,Photo,1,3,7,17,0.0,10844,22468,1409,1339,2106,72846,13184,475,0,136.0,13.0,149
3152,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,766,723,380,93,0,6.0,1.0,7
3153,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,11064,18310,8848,1086,4,213.0,13.0,230
3154,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,1690,9065,5132,393,0,2.0,0.0,2
3155,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,1033,6932,3758,140,0,3.0,0.0,3
3156,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,1420,7451,4088,200,0,4.0,0.0,4
3157,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,889,721,450,114,0,4.0,1.0,5
3158,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,8049,16634,8032,865,12,211.0,14.0,237
3159,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,2895,9348,5388,361,1,15.0,1.0,17
3160,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,3941,11519,6616,472,11,95.0,4.0,110
3161,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,9614,13618,7984,705,16,127.0,0.0,143
3162,100732,Photo,1,3,7,15,0.0,5132,9067,398,398,2106,72846,13184,475,0,136.0,13.0,149
3163,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,766,723,380,93,0,6.0,1.0,7
3164,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,11064,18310,8848,1086,4,213.0,13.0,230
3165,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,1690,9065,5132,393,0,2.0,0.0,2
3166,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,1033,6932,3758,140,0,3.0,0.0,3
3167,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,1420,7451,4088,200,0,4.0,0.0,4
3168,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,889,721,450,114,0,4.0,1.0,5
3169,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,8049,16634,8032,865,12,211.0,14.0,237
3170,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,2895,9348,5388,361,1,15.0,1.0,17
3171,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,3941,11519,6616,472,11,95.0,4.0,110
3172,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,9614,13618,7984,705,16,127.0,0.0,143
3173,100732,Photo,1,3,7,15,0.0,3772,6971,144,144,2106,72846,13184,475,0,136.0,13.0,149
3174,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,766,723,380,93,0,6.0,1.0,7
3175,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,11064,18310,8848,1086,4,213.0,13.0,230
3176,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,1690,9065,5132,393,0,2.0,0.0,2
3177,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,1033,6932,3758,140,0,3.0,0.0,3
3178,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,1420,7451,4088,200,0,4.0,0.0,4
3179,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,889,721,450,114,0,4.0,1.0,5
3180,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,8049,16634,8032,865,12,211.0,14.0,237
3181,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,2895,9348,5388,361,1,15.0,1.0,17
3182,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,3941,11519,6616,472,11,95.0,4.0,110
3183,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,9614,13618,7984,705,16,127.0,0.0,143
3184,100732,Photo,1,3,7,12,0.0,4094,7469,206,203,2106,72846,13184,475,0,136.0,13.0,149
3185,100732,Photo,1,3,6,17,0.0,452,726,186,184,766,723,380,93,0,6.0,1.0,7
3186,100732,Photo,1,3,6,17,0.0,452,726,186,184,11064,18310,8848,1086,4,213.0,13.0,230
3187,100732,Photo,1,3,6,17,0.0,452,726,186,184,1690,9065,5132,393,0,2.0,0.0,2
3188,100732,Photo,1,3,6,17,0.0,452,726,186,184,1033,6932,3758,140,0,3.0,0.0,3
3189,100732,Photo,1,3,6,17,0.0,452,726,186,184,1420,7451,4088,200,0,4.0,0.0,4
3190,100732,Photo,1,3,6,17,0.0,452,726,186,184,889,721,450,114,0,4.0,1.0,5
3191,100732,Photo,1,3,6,17,0.0,452,726,186,184,8049,16634,8032,865,12,211.0,14.0,237
3192,100732,Photo,1,3,6,17,0.0,452,726,186,184,2895,9348,5388,361,1,15.0,1.0,17
3193,100732,Photo,1,3,6,17,0.0,452,726,186,184,3941,11519,6616,472,11,95.0,4.0,110
3194,100732,Photo,1,3,6,17,0.0,452,726,186,184,9614,13618,7984,705,16,127.0,0.0,143
3195,100732,Photo,1,3,6,17,0.0,452,726,186,184,2106,72846,13184,475,0,136.0,13.0,149
3196,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,766,723,380,93,0,6.0,1.0,7
3197,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,11064,18310,8848,1086,4,213.0,13.0,230
3198,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,1690,9065,5132,393,0,2.0,0.0,2
3199,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,1033,6932,3758,140,0,3.0,0.0,3
3200,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,1420,7451,4088,200,0,4.0,0.0,4
3201,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,889,721,450,114,0,4.0,1.0,5
3202,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,8049,16634,8032,865,12,211.0,14.0,237
3203,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,2895,9348,5388,361,1,15.0,1.0,17
3204,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,3941,11519,6616,472,11,95.0,4.0,110
3205,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,9614,13618,7984,705,16,127.0,0.0,143
3206,100732,Photo,1,3,6,17,0.0,11420,23855,1411,1342,2106,72846,13184,475,0,136.0,13.0,149
3207,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,766,723,380,93,0,6.0,1.0,7
3208,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,11064,18310,8848,1086,4,213.0,13.0,230
3209,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,1690,9065,5132,393,0,2.0,0.0,2
3210,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,1033,6932,3758,140,0,3.0,0.0,3
3211,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,1420,7451,4088,200,0,4.0,0.0,4
3212,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,889,721,450,114,0,4.0,1.0,5
3213,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,8049,16634,8032,865,12,211.0,14.0,237
3214,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,2895,9348,5388,361,1,15.0,1.0,17
3215,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,3941,11519,6616,472,11,95.0,4.0,110
3216,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,9614,13618,7984,705,16,127.0,0.0,143
3217,100732,Photo,1,3,6,15,0.0,5704,10510,452,450,2106,72846,13184,475,0,136.0,13.0,149
3218,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,766,723,380,93,0,6.0,1.0,7
3219,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,11064,18310,8848,1086,4,213.0,13.0,230
3220,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,1690,9065,5132,393,0,2.0,0.0,2
3221,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,1033,6932,3758,140,0,3.0,0.0,3
3222,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,1420,7451,4088,200,0,4.0,0.0,4
3223,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,889,721,450,114,0,4.0,1.0,5
3224,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,8049,16634,8032,865,12,211.0,14.0,237
3225,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,2895,9348,5388,361,1,15.0,1.0,17
3226,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,3941,11519,6616,472,11,95.0,4.0,110
3227,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,9614,13618,7984,705,16,127.0,0.0,143
3228,100732,Photo,1,3,6,15,0.0,7192,12811,587,554,2106,72846,13184,475,0,136.0,13.0,149
3229,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,766,723,380,93,0,6.0,1.0,7
3230,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,11064,18310,8848,1086,4,213.0,13.0,230
3231,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,1690,9065,5132,393,0,2.0,0.0,2
3232,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,1033,6932,3758,140,0,3.0,0.0,3
3233,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,1420,7451,4088,200,0,4.0,0.0,4
3234,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,889,721,450,114,0,4.0,1.0,5
3235,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,8049,16634,8032,865,12,211.0,14.0,237
3236,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,2895,9348,5388,361,1,15.0,1.0,17
3237,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,3941,11519,6616,472,11,95.0,4.0,110
3238,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,9614,13618,7984,705,16,127.0,0.0,143
3239,100732,Photo,1,3,6,13,1.0,9604,16557,1061,1037,2106,72846,13184,475,0,136.0,13.0,149
3240,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,766,723,380,93,0,6.0,1.0,7
3241,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,11064,18310,8848,1086,4,213.0,13.0,230
3242,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,1690,9065,5132,393,0,2.0,0.0,2
3243,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,1033,6932,3758,140,0,3.0,0.0,3
3244,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,1420,7451,4088,200,0,4.0,0.0,4
3245,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,889,721,450,114,0,4.0,1.0,5
3246,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,8049,16634,8032,865,12,211.0,14.0,237
3247,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,2895,9348,5388,361,1,15.0,1.0,17
3248,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,3941,11519,6616,472,11,95.0,4.0,110
3249,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,9614,13618,7984,705,16,127.0,0.0,143
3250,100732,Photo,1,3,6,10,0.0,122944,457509,1373,1268,2106,72846,13184,475,0,136.0,13.0,149
3251,100732,Link,1,3,7,14,0.0,2933,5144,24,23,26,3972,2012,19,0,6.0,0.0,6
3252,98195,Link,2,3,6,6,0.0,5730,10083,103,71,97,8964,4830,92,2,32.0,15.0,49
3253,98195,Photo,1,3,6,3,0.0,4898,7960,560,528,719,6380,3730,363,1,76.0,9.0,86
3254,98195,Photo,1,3,6,3,0.0,4898,7960,560,528,675,6423,3466,379,1,28.0,7.0,36
3255,98195,Photo,1,3,6,3,0.0,4898,7960,560,528,9,1614,1008,9,0,0.0,0.0,0
3256,98195,Photo,1,3,6,3,0.0,4898,7960,560,528,1926,184270,30720,1292,10,664.0,97.0,771
3257,98195,Photo,1,3,5,10,0.0,4118,7355,546,526,719,6380,3730,363,1,76.0,9.0,86
3258,98195,Photo,1,3,5,10,0.0,4118,7355,546,526,675,6423,3466,379,1,28.0,7.0,36
3259,98195,Photo,1,3,5,10,0.0,4118,7355,546,526,9,1614,1008,9,0,0.0,0.0,0
3260,98195,Photo,1,3,5,10,0.0,4118,7355,546,526,1926,184270,30720,1292,10,664.0,97.0,771
3261,98195,Photo,1,3,5,4,1.0,1845,2670,9,9,719,6380,3730,363,1,76.0,9.0,86
3262,98195,Photo,1,3,5,4,1.0,1845,2670,9,9,675,6423,3466,379,1,28.0,7.0,36
3263,98195,Photo,1,3,5,4,1.0,1845,2670,9,9,9,1614,1008,9,0,0.0,0.0,0
3264,98195,Photo,1,3,5,4,1.0,1845,2670,9,9,1926,184270,30720,1292,10,664.0,97.0,771
3265,98195,Photo,3,3,4,13,0.0,34480,191207,1591,1156,719,6380,3730,363,1,76.0,9.0,86
3266,98195,Photo,3,3,4,13,0.0,34480,191207,1591,1156,675,6423,3466,379,1,28.0,7.0,36
3267,98195,Photo,3,3,4,13,0.0,34480,191207,1591,1156,9,1614,1008,9,0,0.0,0.0,0
3268,98195,Photo,3,3,4,13,0.0,34480,191207,1591,1156,1926,184270,30720,1292,10,664.0,97.0,771
3269,96749,Photo,3,3,2,9,0.0,5338,9940,589,556,715,8146,3920,363,1,62.0,10.0,73
3270,96749,Photo,3,3,2,9,0.0,5338,9940,589,556,795,7034,3588,345,0,48.0,20.0,68
3271,96749,Photo,3,3,2,9,0.0,5338,9940,589,556,926,6937,3478,346,1,55.0,7.0,63
3272,96749,Photo,3,3,2,9,0.0,5338,9940,589,556,18115,16682,10336,1356,10,197.0,21.0,228
3273,96749,Photo,3,3,2,9,0.0,5338,9940,589,556,3311,9837,5296,642,6,88.0,24.0,118
3274,96749,Photo,3,3,2,9,0.0,5338,9940,589,556,2170,9579,4664,413,2,59.0,6.0,67
3275,96749,Photo,2,3,2,5,0.0,5312,9411,603,582,715,8146,3920,363,1,62.0,10.0,73
3276,96749,Photo,2,3,2,5,0.0,5312,9411,603,582,795,7034,3588,345,0,48.0,20.0,68
3277,96749,Photo,2,3,2,5,0.0,5312,9411,603,582,926,6937,3478,346,1,55.0,7.0,63
3278,96749,Photo,2,3,2,5,0.0,5312,9411,603,582,18115,16682,10336,1356,10,197.0,21.0,228
3279,96749,Photo,2,3,2,5,0.0,5312,9411,603,582,3311,9837,5296,642,6,88.0,24.0,118
3280,96749,Photo,2,3,2,5,0.0,5312,9411,603,582,2170,9579,4664,413,2,59.0,6.0,67
3281,96749,Photo,1,3,1,13,1.0,4412,8070,711,678,715,8146,3920,363,1,62.0,10.0,73
3282,96749,Photo,1,3,1,13,1.0,4412,8070,711,678,795,7034,3588,345,0,48.0,20.0,68
3283,96749,Photo,1,3,1,13,1.0,4412,8070,711,678,926,6937,3478,346,1,55.0,7.0,63
3284,96749,Photo,1,3,1,13,1.0,4412,8070,711,678,18115,16682,10336,1356,10,197.0,21.0,228
3285,96749,Photo,1,3,1,13,1.0,4412,8070,711,678,3311,9837,5296,642,6,88.0,24.0,118
3286,96749,Photo,1,3,1,13,1.0,4412,8070,711,678,2170,9579,4664,413,2,59.0,6.0,67
3287,96749,Photo,1,3,1,2,1.0,98816,125026,11452,11328,715,8146,3920,363,1,62.0,10.0,73
3288,96749,Photo,1,3,1,2,1.0,98816,125026,11452,11328,795,7034,3588,345,0,48.0,20.0,68
3289,96749,Photo,1,3,1,2,1.0,98816,125026,11452,11328,926,6937,3478,346,1,55.0,7.0,63
3290,96749,Photo,1,3,1,2,1.0,98816,125026,11452,11328,18115,16682,10336,1356,10,197.0,21.0,228
3291,96749,Photo,1,3,1,2,1.0,98816,125026,11452,11328,3311,9837,5296,642,6,88.0,24.0,118
3292,96749,Photo,1,3,1,2,1.0,98816,125026,11452,11328,2170,9579,4664,413,2,59.0,6.0,67
3293,96749,Photo,1,3,7,10,1.0,7220,12735,2348,2300,715,8146,3920,363,1,62.0,10.0,73
3294,96749,Photo,1,3,7,10,1.0,7220,12735,2348,2300,795,7034,3588,345,0,48.0,20.0,68
3295,96749,Photo,1,3,7,10,1.0,7220,12735,2348,2300,926,6937,3478,346,1,55.0,7.0,63
3296,96749,Photo,1,3,7,10,1.0,7220,12735,2348,2300,18115,16682,10336,1356,10,197.0,21.0,228
3297,96749,Photo,1,3,7,10,1.0,7220,12735,2348,2300,3311,9837,5296,642,6,88.0,24.0,118
3298,96749,Photo,1,3,7,10,1.0,7220,12735,2348,2300,2170,9579,4664,413,2,59.0,6.0,67
3299,96749,Photo,1,3,7,5,1.0,14320,21958,1850,1819,715,8146,3920,363,1,62.0,10.0,73
3300,96749,Photo,1,3,7,5,1.0,14320,21958,1850,1819,795,7034,3588,345,0,48.0,20.0,68
3301,96749,Photo,1,3,7,5,1.0,14320,21958,1850,1819,926,6937,3478,346,1,55.0,7.0,63
3302,96749,Photo,1,3,7,5,1.0,14320,21958,1850,1819,18115,16682,10336,1356,10,197.0,21.0,228
3303,96749,Photo,1,3,7,5,1.0,14320,21958,1850,1819,3311,9837,5296,642,6,88.0,24.0,118
3304,96749,Photo,1,3,7,5,1.0,14320,21958,1850,1819,2170,9579,4664,413,2,59.0,6.0,67
3305,93684,Photo,1,2,6,13,1.0,27056,162816,2299,2127,2737,160270,25424,1146,6,234.0,26.0,266
3306,93577,Photo,1,2,6,6,0.0,20528,33000,1876,1800,2654,14636,7632,656,3,148.0,21.0,172
3307,93470,Photo,1,2,5,12,0.0,6416,11459,1362,1313,1652,9122,4716,497,0,96.0,29.0,125
3308,93363,Photo,1,2,5,6,0.0,5786,10634,1237,1218,1526,9103,4764,483,4,49.0,15.0,68
3309,93256,Photo,3,2,4,12,0.0,5878,10508,1132,1087,1380,8471,4528,446,3,98.0,27.0,128
3310,93149,Photo,3,2,4,3,0.0,9528,16535,1383,1288,1834,11276,6260,630,14,198.0,70.0,282
3311,93042,Photo,3,2,3,13,0.0,8500,14157,1095,1029,1422,9670,5640,465,5,159.0,53.0,217
3312,92935,Photo,1,2,3,9,1.0,3796,6737,949,940,1192,5249,2694,398,1,22.0,6.0,29
3313,92828,Photo,1,2,3,6,0.0,28128,42940,2283,2190,3400,9183,4560,621,6,154.0,18.0,178
3314,92721,Photo,3,2,2,13,0.0,7228,12627,1239,1189,1612,9781,5348,606,5,128.0,32.0,165
3315,92614,Photo,2,2,2,3,1.0,5290,9100,1053,994,1326,6285,3578,441,2,129.0,32.0,163
3316,92507,Photo,3,2,1,13,0.0,55520,665792,4544,3586,6624,648611,47488,3430,146,1546.0,181.0,1873
3317,92400,Photo,1,2,1,4,0.0,5880,10115,1291,1264,1878,8536,4884,706,5,79.0,11.0,95
3318,92293,Photo,3,2,7,13,1.0,10040,17029,1429,1346,2022,11744,6964,742,19,214.0,78.0,311
3319,92186,Photo,3,2,7,2,1.0,153536,497910,1713,1633,2493,8907,5696,593,8,134.0,34.0,176
3320,92079,Photo,1,2,6,13,0.0,158208,453213,2482,2319,3412,81938,20608,1034,9,268.0,36.0,313
3321,91972,Photo,3,2,6,3,0.0,6484,10832,1166,1115,1441,7316,4280,583,4,128.0,38.0,170
3322,91865,Photo,2,2,5,13,1.0,4840,7466,949,923,1116,5362,3370,447,3,47.0,21.0,71
3323,91758,Photo,2,2,5,3,1.0,15880,51571,1188,1071,1410,47976,13560,677,1,200.0,37.0,238
3324,91651,Photo,1,2,4,12,0.0,15288,31467,1573,1401,2110,28247,13312,1052,5,264.0,36.0,305
3325,91544,Photo,3,2,4,3,0.0,9528,16779,1245,1175,1725,11885,6672,729,10,193.0,61.0,264
3326,91437,Link,1,2,3,13,0.0,9356,14986,448,381,505,13919,8460,392,4,114.0,13.0,131
